tenement,geometry_type,wkt_geometry,longitude,latitude,layer_source,collarid,holeid_drill,maxdepth_drill,anumber,holetype,report_year_wamex,project_wamex,operator_wamex,target_commodity_wamex,abstract_wamex,dpxe_rep_wamex,ag_ppm,al_ppm,as_ppm,au_ppm,b_ppm,ba_ppm,be_ppm,bi_ppm,br_ppm,c_ppm,ca_ppm,cd_ppm,ce_ppm,cl_ppm,co_ppm,cr_ppm,cs_ppm,cu_ppm,dy_ppm,er_ppm,eu_ppm,f_ppm,fe_ppm,ga_ppm,gd_ppm,ge_ppm,hf_ppm,hg_ppm,ho_ppm,i_ppm,in_ppm,ir_ppm,k_ppm,la_ppm,li_ppm,lu_ppm,mg_ppm,mn_ppm,mo_ppm,na_ppm,nb_ppm,nd_ppm,ni_ppm,os_ppm,p_ppm,pb_ppm,pd_ppm,pr_ppm,pt_ppm,rb_ppm,re_ppm,rh_ppm,ru_ppm,s_ppm,sb_ppm,sc_ppm,se_ppm,si_ppm,sm_ppm,sn_ppm,sr_ppm,ta_ppm,tb_ppm,te_ppm,th_ppm,ti_ppm,tl_ppm,tm_ppm,u_ppm,v_ppm,w_ppm,y_ppm,yb_ppm,zn_ppm,zr_ppm,layer_source.1,sample_type,selected_element
M20-TENEMENT_L,Point,POINT(117.88300037384033 -27.362034370481013),117.88300037384,-27.362034370481,geochem-drillhole,3095270,MBAC0013,50.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.059999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89474844932556 -27.363568447592286),117.894748449326,-27.3635684475923,geochem-drillhole,3095499,MBAC0242,32.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89500594139099 -27.363487456475063),117.895005941391,-27.3634874564751,geochem-drillhole,3095500,MBAC0243,46.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89519906044006 -27.3605240936787),117.89519906044,-27.3605240936787,geochem-drillhole,3095476,MBAC0219,72.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89930820465088 -27.361972435244397),117.899308204651,-27.3619724352444,geochem-drillhole,2282611,CUEB 27,40.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.039999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89634704589844 -27.360495507799243),117.896347045898,-27.3604955077992,geochem-drillhole,3095480,MBAC0223,49.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89683520793915 -27.360490743485286),117.896835207939,-27.3604907434853,geochem-drillhole,3095482,MBAC0225,50.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.33000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89254367351532 -27.361567473227915),117.892543673515,-27.3615674732279,geochem-drillhole,3095509,MBAC0252,68.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.079999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89413154125214 -27.363463635546964),117.894131541252,-27.363463635547,geochem-drillhole,3095496,MBAC0239,36.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.050000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89769351482391 -27.361981963744583),117.897693514824,-27.3619819637446,geochem-drillhole,2282613,CUEB 29,31.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.88727581501007 -27.364249723468113),117.88727581501,-27.3642497234681,geochem-drillhole,3095453,MBAC0196,80.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.90255904197693 -27.363754250519662),117.902559041977,-27.3637542505197,geochem-drillhole,2282587,CUEB 3,48.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.050000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.90090143680573 -27.35835154580677),117.900901436806,-27.3583515458068,geochem-drillhole,2282621,CUEB 37,49.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.029999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89428174495697 -27.361824743386457),117.894281744957,-27.3618247433865,geochem-drillhole,3095261,MBAC0004,71.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89190530776978 -27.360547915239266),117.89190530777,-27.3605479152393,geochem-drillhole,3095468,MBAC0211,77.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.30000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89480209350586 -27.360538386615666),117.894802093506,-27.3605383866157,geochem-drillhole,3095475,MBAC0218,79.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89209842681885 -27.36286811067854),117.892098426819,-27.3628681106785,geochem-drillhole,3095513,MBAC0256,56.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.893026471138 -27.36275376953723),117.893026471138,-27.3627537695372,geochem-drillhole,1147687,MBAC0260,41.0,92178,AC,2011,Tiara - Austin,Westridge Gold Resources,GOLD,Annual Report - Tiara - Austin (01/11/2010 - 31/10/2011),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=92178,,,,0.039999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.8929191827774 -27.361562708960086),117.892919182777,-27.3615627089601,geochem-drillhole,3095510,MBAC0253,68.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.56999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.90254831314087 -27.3619486139903),117.902548313141,-27.3619486139903,geochem-drillhole,2282607,CUEB 23,52.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.079999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.88415908813477 -27.36477854311086),117.884159088135,-27.3647785431109,geochem-drillhole,1147677,MBAC0250,44.0,92178,AC,2011,Tiara - Austin,Westridge Gold Resources,GOLD,Annual Report - Tiara - Austin (01/11/2010 - 31/10/2011),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=92178,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89750576019287 -27.361958142492547),117.897505760193,-27.3619581424925,geochem-drillhole,3095259,MBAC0002,71.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89264559745789 -27.36403057224519),117.892645597458,-27.3640305722452,geochem-drillhole,1147692,MBAC0265,35.0,92178,AC,2011,Tiara - Austin,Westridge Gold Resources,GOLD,Annual Report - Tiara - Austin (01/11/2010 - 31/10/2011),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=92178,,,,0.059999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.8935843706131 -27.362806175908318),117.893584370613,-27.3628061759083,geochem-drillhole,1147690,MBAC0263,52.0,92178,AC,2011,Tiara - Austin,Westridge Gold Resources,GOLD,Annual Report - Tiara - Austin (01/11/2010 - 31/10/2011),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=92178,,,,0.090000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.90114283561707 -27.36376377886652),117.901142835617,-27.3637637788665,geochem-drillhole,2282585,CUEB 1,58.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.029999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89276361465454 -27.363973402289595),117.892763614655,-27.3639734022896,geochem-drillhole,3095523,MBAC0266,35.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.0049999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89159417152405 -27.36053362230355),117.891594171524,-27.3605336223036,geochem-drillhole,3095467,MBAC0210,76.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89370775222778 -27.36394005313521),117.893707752228,-27.3639400531352,geochem-drillhole,1147698,MBAC0271,28.0,92178,AC,2011,Tiara - Austin,Westridge Gold Resources,GOLD,Annual Report - Tiara - Austin (01/11/2010 - 31/10/2011),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=92178,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89230227470398 -27.360566972484058),117.892302274704,-27.3605669724841,geochem-drillhole,3095469,MBAC0212,78.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.039999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89264559745789 -27.36403057224519),117.892645597458,-27.3640305722452,geochem-drillhole,3095522,MBAC0265,35.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.059999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.90173828601837 -27.361953378241537),117.901738286018,-27.3619533782415,geochem-drillhole,2282608,CUEB 24,32.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.039999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89435148239136 -27.360581265415476),117.894351482391,-27.3605812654155,geochem-drillhole,3095474,MBAC0217,83.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89215207099915 -27.361586530297195),117.892152070999,-27.3615865302972,geochem-drillhole,3095508,MBAC0251,71.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.050000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89284944534302 -27.3633921727319),117.892849445343,-27.3633921727319,geochem-drillhole,3095492,MBAC0235,41.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89564967155457 -27.363425522051344),117.895649671555,-27.3634255220513,geochem-drillhole,3095502,MBAC0245,62.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.88532316684723 -27.364244959315712),117.885323166847,-27.3642449593157,geochem-drillhole,3095458,MBAC0201,75.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89261877536774 -27.363396936921),117.892618775368,-27.363396936921,geochem-drillhole,3095491,MBAC0234,38.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.90092825889587 -27.361958142492547),117.900928258896,-27.3619581424925,geochem-drillhole,2282609,CUEB 25,37.0,49533,RAB,1996,North Coe ,MT CALLAN MINING NL,GOLD,"M7603/2: North Coe gold exploration: (Annual Report) (1/9/1995-1/9/1996)  Work completed on the North Coe/Ram Well project, E20/157, P20/1508-1526, M20/283-284 during 1995 to 1996 included RAB drilling. RAB holes were sited along paleochannels, mafic",https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=49533,,,,0.039999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89280652999878 -27.362744241103464),117.892806529999,-27.3627442411035,geochem-drillhole,3095516,MBAC0259,47.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.090000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89239883422852 -27.363425522051344),117.892398834229,-27.3634255220513,geochem-drillhole,3095490,MBAC0233,32.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.079999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89186775684357 -27.363501749029474),117.891867756844,-27.3635017490295,geochem-drillhole,3095488,MBAC0231,54.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.89244174957275 -27.361910499973106),117.892441749573,-27.3619104999731,geochem-drillhole,3095486,MBAC0229,62.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
M20-TENEMENT_L,Point,POINT(117.90619611740112 -27.34548213722328),117.906196117401,-27.3454821372233,geochem-drillhole,3095308,MBAC0051,71.0,99817,AC,2013,Tiara - Austin,REDGUM BELL GOLD OPERATIONS PTY LTD,GOLD,Final Surrender Report - Tiara - Austin (16/02/2006 - 10/10/2013),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=99817,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-drillhole,drillhole,au_ppm
